id,trigger,object,subject,time,location
9054,查清,调查记者简·迈耶,调查记者简·迈耶,,
9055,参与,我也参与了一期纪念哈贝马斯,我也参与了一期纪念哈贝马斯九十岁生日的专题,,
9058,建设,他,在大体思路上，他,,
9059,反对,他们,他们都反对“疑欧派”的主张,,
9060,关注,孙歌,不同于哈贝马斯，孙歌,,
9061,提出,李永晶,《分身》，李永晶著,,
9063,发布,NBA官方,NBA官方,,
9065,聚会,美国军团组织,,7月4日,美国军团组织7月4日
9066,发表,美国国家卫生研究所的理查德·克劳斯,81年,1981年,
9067,提出,”怀着一种共同的责任感，莫尔斯和莱德伯格,”怀着一种共同的责任感，莫尔斯和莱德伯格,,
9067,征集,”怀着一种共同的责任感，莫尔斯和莱德伯格,”怀着一种共同的责任感，莫尔斯和莱德伯格,,
9067,收集,”怀着一种共同的责任感，莫尔斯和莱德伯格,”怀着一种共同的责任感，莫尔斯和莱德伯格,,
9069,召开,美国国家科学院下属的医学研究所,199,1991年2月,
9070,制订,亚特兰大的美国疾病控制中心,报告公布以后，亚特兰大,1994年春,
9071,开展,全世界的科学家,全世界的科学家,,
9072,提出,生物学家,生物学家如哈佛的E·O,,
9075,开展,中共,根据地建立后，中共,,
9075,支持,中共,根据地建立后，中共,,
9076,到达,1938年1月底，也就是旧历小年前后，周立波,1938年1月底,1938年1月底，也就是旧历小年前后,
9076,返回,周立波,,,1938年1月底
9076,结束,周立波,1938年1月底,,1938年1月底
9077,赶到,周立波,河北阜平县,旧历除夕,河北阜平县
9077,响起,周立波,周立波赶到了河北阜平县,旧历除夕，周立波赶到了河北阜平县，清晨,河北阜平县
9078,选择,《白毛女》剧照,《白毛女》剧照,,
9078,创作,《白毛女》剧照抗战时期,《白毛女》剧照抗战时期,,
9079,关闭,（导语,,凌晨2时许,
9079,关闭,（导语,,腊月二十九封城当日，壮士断腕凌晨2时许,
9080,采购,只有电视里热热闹闹的节目告诉我们今天是年三十，不管怎么样年还是要过的，于是我,电视里热热闹闹的节目,,
9082,报道,同时新闻,同时新闻,,
9085,发生,原因固然很复杂，不过宋代以后中央政府,原因固然很复杂，不过宋代以后中央政府与地方社会,,
9086,演变成,从基层社会结构演变态势,从基层社会,,
9089,提出,河北河间名医、金元四大家之一刘完素,河北河间名医、金元四大家之一刘完素,,
9089,开创,河北河间名医、金元四大家之一刘完素,河北河间名医、金元四大家之一刘完素,,
9096,举行,清政府外务部,防疫事务大局已定的时候，清政府外务部,,
9098,推行,上海市卫生局,上海市卫生局,,
9098,检查,上海市卫生局,上海市卫生局,,
9100,设立,在防治方面，1892年国际麻风协会,在防治方面，1892年国际麻风协会,1892年,杭州
9100,开设,在防治方面，1892年国际麻风协会,在防治方面，1,1892年,杭州
9100,收治,在防治方面，1892年国际麻风协会,在防治方面，1,1892年,在防治方面，1892年国际麻风协会
9101,发生,但1936年陈济棠下台后，蒋介石,但1936年,1936年,
9102,发布,图为1949年10月，《华北人民政府、华北军区,图为1949年10月，《华北人民政府、华北军区,1949年10月,
9104,爆发,民主刚果,1995年民主刚果,1995年,
9104,封锁,1995年民主刚果爆发“埃博拉”病毒，警察,95年民主刚果爆发“埃博拉”病毒，警察,,
9104,导致,1995年民主刚果爆发“埃博拉”病毒，警察封锁道路行为,95年民主刚果爆发“埃博拉”病毒，警察封锁道路行为,1995年,
9105,召开,国务委员、公安部党委书记、部长赵克志在1月28日公安部,国务委员,1月28日,
9106,作出,广东警方,广东警方作出处罚决定,,
9107,改变,新型冠状病毒,新型冠状病毒,,
9108,改变,这个病毒,妮子啊（浙江）这个病毒,,
9109,处理,二妈,二妈的性格导致平常这些亲人,,
9109,请了,二妈,二妈的性格导致平常这些亲人,,
9110,组织,第二富翁,第二富翁,,
9112,推出,耐克“AJ”,耐克“AJ”,今年5月,
9113,发布,一个潮牌大V,点,点,
9114,推出,斗牛,不到半年后,,
9115,成立,”B站视频截图8月21日，Nice创始人周首,21日,,
9115,封禁,”B站视频截图8月21日，Nice创始人周首,21日,,
9116,发出,8月22日，毒发出“鞋穿不炒”的倡议声明,8月22日，毒发出“鞋穿不炒”的倡议声明,8月22日,
9116,下线,8,8月22日,8月22日,
9116,作出,8月22日，毒,8月22日,8月22日,
9117,发现,9月26日，新京报记者,9月26日，新京报记者,9月26日,
9117,清空,9月26日，新京报记者,,,
9118,发布,9月27日，Nice,9月27日，Nice,9月27日,
9118,封禁,9月27日，Nice,9月27日，Nice,9月27日,
9118,发布,9月27日，Nice,9月27日，Nice,9月27日,
9120,写作,残雪,残雪,9月28日,西双版纳
9123,开通,”她,”她,,
9123,建立,”她,自己建立了一座“安全岛,,
9125,接待,白鹿集团董事长杨明华告诉记者，去年3月20日左右，红崖谷景区,白鹿集团董事长杨明华告诉记者，去年3月20日左右，红崖谷景区,去年3月20日,
9125,拍摄,白鹿集团董事长杨明华告诉记者，去年3月20日左右，红崖谷景区,白鹿集团董事长杨明华,,
9126,邀请,齐立会介绍，整改期间，景区,介绍，整改期间，景区,,
9126,开展,齐立会介绍，整改期间，景区,介绍，整改期间，景区,,
9126,出具,齐立会介绍，整改期间，景区,介绍，整改期间，景区,,
9128,发布,河北省文旅厅,玻璃栈道,,
9129,增长,据统计，2014年，白石山,据统计，2014年，白石山的游客量,2014年,
9132,递交,保定市旅发委,门可罗雀,去年9月,
9133,发布,河北省旅游工作领导小组,关于玻璃栈道封停的“紧急通知”下发后不久，河北省旅游工作领导小组,,
9135,完成,河北省工程建设标准化管理办公室参与标准制定的科长方斌告诉记者，国家住建部标准司,河北省工,,
9135,参与,”河北省工程建设标准化管理办公室,河北省工程建设标准化管理办公室,,
9137,找到,狼牙山景区一位负责人,狼牙山景区,2016年,
9139,成立,中国风景名胜区协会,中国风景名胜区协会,今年8月,
9140,捐款,”最让他宽慰的是，村民,”最让他宽慰的是，村民,,
9140,给予,”最让他宽慰的是，村民,”最让他宽慰的是，村民,,
9141,接受,李宽,大大小小的手术,,
9143,参加,李宽,学校歌唱比赛,9月19日,
9144,开展,北流交警,近段时间，北流交警,,
9145,发布,广西北流交警,新京报记者解蕾摄无视法律的少年今年3月，广西北流交警,今年3月,
9146,参加,尹伊,尹伊,9月26日,
9147,参加,尹伊,作为在职员工，尹伊参加了这场集会,,
9149,接受,尹伊,抗议会后尹伊接受记者采访,,
9150,加,出事那几天，每天几千人,出事那几天，每天几千人,,
9150,加我，给我介绍,出事那几天，每天几千人,,,
9151,恢复,”128块钱，她,她,,
9151,剪成,”128块钱，她,她,”128块钱，她把头发剪成齐耳短发,
9151,换上,”128块钱，她,她,,
9154,投资,苏银霞,10年，苏银霞,2010年,
9154,建成,苏银霞,10年，苏银霞,2010年,
9155,推荐,有人给她,有人给她推荐了放贷人吴学占,,
9158,开工,红树湾,,2009年,
9159,通报,陆海之争知情人士告诉记者，被中央环保督察,陆海之争知情人士告诉记者，被中央环保督察,,
9160,公布,海南,本省海岸线的修测结果,2011年,
9161,启动,海南省,海岸线修测,2016年,
9162,发现,在2010年的一份名为“澄迈县沿海土地海域使用情况检查”的调查中提及，澄迈县,在2010年的一份名,,
9164,调整,澄迈县,记者了解到，澄迈县,,
9165,启动,海南省,在此背景下，海南省于2016年启动新一轮海岸线修测,2016年,
9166,提出,澄迈县,2016年7月，澄迈县,2016年7月,
9167,调整,富力红树湾,据悉，富力红树湾,2016年,
9168,发生,澄迈县用地规划,近年来，澄迈县用地规划,,
9169,设立,1995年12月，澄迈县海洋与渔业局,澄迈县海洋与渔业局,1995年12月,
9169,批准,国务院,9,1995年12月,
9170,申请,海南省林业厅官员熊峰（化名）回忆，2017年，澄迈县,海南省林业厅官员熊峰（化名）回忆，2017年，澄迈县,2017年,
9171,撰写,澄迈县,澄迈县,2016年6月,
9171,组织,2016年6月，澄迈县,16年6月，澄迈县,2016年6月,
9172,占用,知情人士,知情人士,,
9172,通报,知情人士,知情人士,知情人士告诉记者,
9174,成立,据中,据中国环境报报道,,
9174,公布,生态环境部,据中国环境报报道，生态环境部,,
9175,挂上,在澄迈县林业局，记者看到，一间原本是会议室的房间,在澄迈县林业局，记者看到，一间原本是会议室的房间,,在澄迈县林业局
9178,组织,对于这次被问责处理11人,对于这次被问责处理11人,,
9179,进入,德国第一批发商麦德龙,德国第一批发商麦德龙,1996年,
9180,调整,但最近几年外资零售商在国内日子并不好过，华润万家,但最近几年,,
9180,整合,华润万家,但最近几年外资零售商在国内日子并不好过，华润万家,,
9183,提供,张文中,而张文中的另一个项目,,
9184,开启,频繁并购，张文中的零售野心此前，物美,频繁并购，张文中的零售野心,,
9187,发展,漳浦县石材行业协会会长陈锦明告诉记者，漳浦县石材行业,漳浦县石材行业协会会长陈锦明告诉记者，漳浦县石材行业,90年代,
9188,枯死,”洋坪岭村一位魏姓村民,,2013年至2015年,
9188,倾倒,”洋坪岭村一位魏姓村民告诉新京报记者，2013年至2015年，村后山的一家石材厂,”洋坪岭村一位魏姓村民告诉新京报记者，2013年至2015年，村后山的一家石材厂,2013年至2015年,
9188,告诉,”洋坪岭村一位魏姓村民,一位魏姓村民,2013年至2015年,
9189,举报,他,他曾联合这五位村民,,
9190,成立,陈荣民表示，自从2011年漳浦县,石材行业协会,2011年,
9190,支付,陈荣民表示，自从2011年漳浦县成立石材行业协会以后，工业集中区的石材企业,陈荣民表示，自从201,,
9191,修复,一位来蔡坑矿区巡视的乡干部,一位来蔡坑矿区巡视的乡干部,,
9191,批评,一位来蔡坑矿区巡视的乡干部,一位来蔡坑矿区巡视的乡干部,,
9193,开展,漳浦县,据上述县自然资源局负责人介绍，去年，漳浦县,,
9193,关闭,漳浦县,据上述县自然资源局负责人介绍，去年，漳浦县,,
9193,立案,据上述县自然资源局负责人介绍，去年，漳浦县,,,
9194,开展,漳浦县政府网信息显示，8月初，漳州市委常委、常务副市长张慧德,漳浦县政府网信息显示,8月初,漳浦县政府网信息显示
9196,印发,漳浦县,9月25日，漳浦县,9月25日,
9197,恢复,12月21日，港铁大学站,12月21日，港铁大学站,12月21日,
9197,换上,12月21日，港铁大学站,12月21日，港铁大学站恢复运营，月台旁换上了崭新的站牌,12月21日,
9198,发表,香港政府,9%、17654,17654与588万1964年,
9198,研究,香港政府,9%、17654,17654与588万1964年,
9198,指出,香港政府,9%、17654,17654与588万1964年,
9199,开往,香港第一班地下铁路列车,79年9月，香港第一班地下铁路列车,1979年9月,
9199,改成,香港第一班地下铁路列车从石硖尾开往观塘，2007年，香港地铁和九广铁路,79年9月，香港第一班地下铁路列车,1979年9月,
9201,公布,11月13日，香港教育局,11月13日，香港教育局,11月13日,
9202,制定,港铁公司,港铁公司也声明已制定了短中长期的措施,,
9203,创造,不过，澳门,不过，澳门也在努力创造新的文化符号,,
9204,推荐,她,她还推荐了最能代表澳门,,
9205,举办,澳门,会,,
9209,建成,大家可能不知道，作曲家冼星海出生在澳门，我们,大家可能,,
9209,出生,作曲家冼星海,,,
9210,发现,自去年6月调入信访局，近一年半的基层工作让他,自去年6月调入信访局,,
9213,制定,他为何宜德,他为何宜德,,
9214,找到,新京报记者卫潇雨摄何烈胜,新京报记者卫潇雨摄,,
9214,练习,新京报记者卫潇雨摄何烈胜,新京报记者卫潇雨摄,,
9217,告诉,何烈胜,记者,,
9217,上完,何烈胜,为了专科考试,,
9222,参加,何宜德,乐嘉一个演讲训练营,,
9223,找到,何烈胜,训练营结束后，何烈胜,,
9225,接受,现在有好多人骂我、批评我，我,现在有好多人骂我、批,,
9225,原谅,现在有好多人骂我、批评我，我接受，他们可以这样做，我理解他们不能接受我原谅李阳,现在有好多人骂我、批评我，我接受，他们可以这样做，我理解他们不能接受我原谅李阳,,
9227,反对,三个女儿,三个女儿举着Kim反对家暴的牌子,,
9228,寄宿,Kim：离婚后第一年，我,im：离婚后第一年，我把孩子们,,
9230,发文,新京报深度报道部出品2019年11月28日，李阳前妻,新京报,1月28日,
9231,发布,Kim原谅李阳六天后，李阳,im原谅李阳六天后,,
9232,参与,这些年Kim,这些年Kim参与反家暴活动,,
9233,发布,武汉市卫健委,019年12月30日,2019年12月30日,
9234,发现,新京报记者探访华南海鲜市场,新京报记者探访华南海鲜市场,1月1日,
9235,发现,新京报记者,新京报记者检索,,
9236,开通,一位武汉出租车司机,,,
9237,看到,12月31日，市场西区一位水产店的老板蒋明,12月31日,12月31日,
9238,前来,西区的多位店铺老板告诉新京报记者，12月31日上午仍有消毒人员,西区的多位店铺老板,12月31日上午,
9240,住院,洪伟,,洪伟（化名）是西区六街一家水产店,
9241,住进,西区二街的另一名商户告诉新京报记者，隔壁卖调料的商户,另一名商户,2月25号,
9241,转到,西区二街的另一名商户,西区二街的另一名商户,隔壁卖调料的商户12月25号,
9242,找到,新京报记者张胜坡摄在店主的指引下，新京报记者,新京报记者张胜坡摄在店主的指引下，新京报记者,,
9243,被确诊,其中一家调味料店的邻居商户徐萍,其中一家调味料店,,
9246,探访,新京报记者张胜坡摄所有病例均已隔离治疗12月31日，新京报记者,新京报记者,2月31日,新京报
9246,填补,新,新京报,,新京报
9247,进入,急诊病房一位60多岁的患者李静,急诊病房,12月27日,
9247,治疗,急诊病房一位60多岁的患者李静,,12月27日,急诊病房一位6
9248,报道,武汉当地媒体,12月中旬，武汉当地媒体,12月中旬,
9248,激增,武汉当地媒体曾报道武汉进入流感高发期，不少儿科医院患儿数量激增,,,
9249,治疗,12月31日晚上，华南海鲜市场西区一家调味店老板的儿子,,,12月31日晚上
9249,转入,12月31日晚上，华南海鲜市场西区一家调味店老板的儿子,1,,
9250,参与,中国科学院武汉病毒研究所一名工作人员告诉新京报记者，该所有研究人员,31日下午，中国科学院武汉病毒研究所一名工作人员告诉新京报记者，该所有研究人员,,
9251,发布,新京报记者检索有关论文发现，自2004年起，全国多地疾控等有关部门,新京报记者检索有关论文,2004年,
9251,发现,新京报记者检索有关论文发现，自2004年起，全国多地疾控等有关部门,新京报记者检索有关论文,2004年,
9253,发生,2013年，上海市,2013年，上海市,2013年,
9254,发生,北京房山区疾控中心传染病与地方病控制科两名医师,北京房,2018年5月,
9254,发表,北京房山区疾控中心传染病与地方病控制科两名医师,北京房山区疾控中心传染病与地方病控制科两名医师,,
9255,发布,香港警方,香港警方,”30日当天,
9256,参与,阿华,阿华,11月12日,
9257,建立,阿华,阿华所在的小队50多人,阿华所在的小队50多人,
9257,驱散,阿华,阿华所在的小队,下午3点,
9257,使用,阿华,阿华所在的小队,下午3点左右,
9257,对峙,阿华,阿华所在的小队50多人在二号桥上建立防线，跟50米外的数百名示威者,下午3点,
9257,投掷,阿华,阿华所在的小队,阿华所在的小队50多人,
9261,立案,姑苏法院,从姑苏区成立起，姑苏法院,从姑苏区成立起，姑苏法院,
9261,增长,姑苏法院,从姑苏区成立起，姑苏法院,从姑苏区成立起，姑苏法院,
9264,发布,最高人民法院,评估、调解、庭审预演就在郏献涛为难时，2016年，最高人民法院,2016年,
9265,检索,郏献涛,作为文件起草人，郏献涛,,
9266,召开,姑苏区法院、区司法局,姑苏区法院、区司法局,,
9267,接到,受访者供图2019年年初，朱建军,受访者供图2019年年初，朱建军,2019年年初,
9269,发布,2019年11月21日下午，区司法局,019年11月21日下午，区司法局一位工作人员,2019年11月21日下午,
9270,决定,姑苏法院和司法局,由于绝大多数中立评估案件的效果不错，姑苏法院,,
9272,申请,郑中基,”2016年，郑中基想召开入行20年演唱会，但向红馆,”2016年,
9273,提出,陈奕迅团队,早在一年前，陈奕迅团队便向红馆,,
9274,发射,示威者还在人行天桥上纵火、堆放杂物，警方,示威者,,
9274,堆放,示威者,示威者,,
9274,纵火,示威者,示威者,,
9275,举办,红馆,红馆内,,
9276,告诉,红馆,红馆的工作人员王青告诉新京报记者,,
9279,举办,梅艳芳,身患癌症的梅艳芳在红馆,2003年11月6日,身患癌症的梅艳芳
9280,召开,当时，她,当时，她在谭咏麟的餐厅驻唱，谭咏麟在红馆,,当时，她在谭咏麟的餐厅驻唱，谭咏麟在红馆
9280,邀请,当时，她,当时，她在谭咏麟的餐厅,,
9281,介绍,费月锦,还没顾得上具体展示，费月锦就介绍起了这批衣服的来源,,
9282,拍卖,河南省新乡市红旗区法院,网页截图2019年12月6日，河南省新乡市红旗区法院,2019年12月6日,
9283,调整,宁波中院,二拍时，宁波中院,,二拍时，宁波中院
9283,投放,宁波中院,二拍时，宁波中院,,宜昌
9283,放上,宁波中院,二拍时，宁波中院,,二拍时，宁波中院
9284,参加,金首,此外，金首还多次参加过新闻发布会,,
9284,接受,金首,此外，金首还多次参加过新闻发布会,,
9286,接受,多家法院,多家法院,,
9287,发布,仪征市公安局,仪征市公安局,,
9288,告诉,彭在林,彭在林的家属告诉新京报记者,,
9288,上访,彭在林的家属告诉新京报记者，出狱后，彭在林,,,
9289,发布,新京报记者张惠兰摄1月1日当晚，仪征市公安局,新京报记者张惠兰摄1月1日当晚，仪征市公安局,1月1日,
9290,闯进,仪征市公安局上述知情人士告诉新京报记者，彭在林,店里,,
9290,告诉,仪征市公安局上述知情人士,仪征市公安局上述知情人士,,
9291,考上,杨恩荣的表姐告诉新京报记者，杨榕,杨恩荣的表姐,,
9294,发现,彭,彭在林的亲属,1月2日早晨,
9300,要求,彭,彭在林家属,,
9300,告诉,彭,彭在林家属,,
9301,同意,彭在林的小舅子周传英告诉新京报记者，涉及花木场的补偿款“政府,彭在林的小舅子周传英,,
9302,参与,李孝梅在2014年9月作的一份笔录中称，杨恩荣,李孝梅在2014年9月作的一份笔录中称，杨恩荣,7月15日,
9302,参与,李孝梅在2014年9月作的一份笔录中称，杨恩荣,李孝梅在2014年9月作的一份笔录中称，杨恩荣,7月15日,
9303,提出,彭在林,对自己被判故意毁坏财物罪,,
9307,学习,她,百老汇的歌剧,,
9307,进入,她,百老汇的歌剧,,
9308,找到,2018年，在拍摄《瞒天过海：美人计》时，奥卡菲娜,2018年，在拍摄《瞒天过海：美人计》时，奥卡菲娜,2018年,
9309,治疗,新京报记者王双兴摄2015年，6岁的露露,新京报记者王双兴摄2015年，6岁的露露,2015年,
9309,查出,新京报记者王双兴摄2015年，6岁的露露,新京报记者王双兴摄2015年，6岁的露露,2015年,
9309,回到,新京报记者王双兴摄2015年，6岁的露露,新京报记者王双兴,2015年,
9312,引发,一个5岁小孩,一个5岁小孩,,
9312,申请,一,一个5岁小孩,,
9312,送到,一,一个5岁小孩,,
9312,吃了,一个5岁小孩,一个5岁小孩,,
9313,召开,叙州区政府,叙州区政府为了救助她下了不少功夫——召开专题会议,,
9313,制定,叙州区政府,叙州区政府,,
9318,释放,被她偷过的多家村民告诉新京报记者，早晨她被派出所,被她偷过的多家村民告诉新京报记者，早晨她被派出所,,
9318,偷窃,被她,,,
9320,去过,罗天银,罗天银告诉新京报记者,,
9323,召开,叙州区政府,18年12月28日，叙州区政府为了罗妹姑,”2018年12月28日,
9323,制定,叙州区政府,18年12月28日，叙州区政府,”2018年12月28日,
9325,通话,”刘益告诉新京报记者，当天，罗妹姑,,,
9326,送往,吴云强,吴云强还告诉新京报记者,,
9329,搬迁,受访者供图向阳路街区云阳里小区居委会也注意到了王慧,,受访者供图向阳路街区云阳里小区居委会,
9330,成立,王慧,王慧在去年挂牌,,
9331,录制,他,重病之前，他,,
9332,发布,儿子赵方,儿子赵方发布了讣告,,
9336,作出,总理,为此，总理专门作出批示,,
9337,发布,该省14个市州、48个县(市)区,该省14个市州、48个县(市)区,,
9338,传播,然而2月21日起形势突变，疫情,,,
9338,蔓延,然而2月21日起,,2月21日,2月21日起
9340,通报,▲广州增城警方,▲广州增城警方,,
9341,发表,申军良,声明,,
9343,举行,中国国民党,中国国民党3月7日举行党主席补选,3月7日,
9343,当选,中国国民党3月7日举行党主席补选，“中生代”江启臣,中国国民党3月7,中国国民党3月7日,
9344,发生,福建泉州南环路附近一处酒店,福建泉州南环路附近一处酒店,3月7日晚间,
9345,做出,国家卫健委,在3月7,3月7日,
9346,启动,如北京八大交通枢纽,如北京八大交通枢纽,,
9347,发生,■来论3月7日晚间，福建泉州南环路附近一处酒店,■来论3月7日晚间，福建泉州南环路附近一处酒店,3月7日晚间,
9351,研究,中央政治局常务委员会,中央政治局常务委员会会议,3月4日,
9351,提出,中央政治局常务委员会,中央政治局常务委员会会议,3月4日,
9352,举办,徐州,徐州市,2月9日,
9352,回到,徐州市首例被确诊的新冠肺炎患者王某出院，在酒店隔离14天后，24日回到小区,徐州市首例被确诊的新冠肺炎患者王某出院，在酒店隔离14天后，24日回到小区,2月9日,
9352,出院,徐州,,2月9日,
9354,发表,2月13日,2月13日,2月13日,
9355,发表,中国科学院,到了3月3日,3月3日,
9356,公布,图片来源：新京报网国家卫生健康委、人力资源和社会保障部、国家中医药管理局,图片来源：新,,
9357,公布,国家卫生健康委、人力资源和社会保障部、国家中医药管理局,国家卫生健康委、人力资源和社会保障部、国家中医药管理局,,
9358,鼓励,在这方面，工信部,在这方面，工信部,,
9358,推出,在这方面，工信部,在这方面，,,
9360,公布,司法部,司法部,今年2月27日,
9361,吸引,中国,今天，中国的综合国力,,
9362,公布,中国,中国,2004年,
9365,发生,比如孙杨,比如孙杨曾经无证驾驶,,
9365,发生,比如孙杨,比如孙杨曾经无证驾驶,,
9366,解决,好在相关职能部门,相关职能部门,,
9369,收到,一份怀化市人民检察院向受害人家属出具的“听取意见告知书”显示，该院,一份怀化市人民检察院,,
9369,出具,一份怀化市人民检察院,一份怀化市人民检察院,,
9372,收到,教育局,教育局,,
9373,组织,黄炳松,家属找到学校后，黄炳松,,
9373,找到,家属找到学校后，黄炳松,家属找到学校,,
9375,开了,一位杜少平的旧相识告诉新京报记者，下岗后的杜少平,一位杜少平的旧相识,,
9376,找到,曹云,杜少平,,
9377,离开,她,她告诉新京报记者,,
9379,发生,工商信息显示，2,工商信息显示，201,2014年4月25日,
9380,承包,吴小准,23日，吴小准,2013年3月,
9380,告诉,吴小准,6月23日，吴小准,6月23日,
9383,离开,”多名社会人士告诉新京报记者，“泼硫酸”事件后，宋峙霖,多名社会人士,,
9383,举报,”多名社会人士告诉新京报记者，“泼硫酸”事件后，宋峙霖,”多名社会人士,,”多名社会人士告诉新京报记者
9383,被抓了,”多名社会人士告诉新京报记者，“泼硫酸”事件后，宋峙霖,”多名社会人士,,”多名社会人士
9383,躲回,”多名社会人士告诉新京报记者，“泼硫酸”事件后，宋峙霖,多名社会人士,,
9386,参加,曾在永顺县小溪完全小学支教三年的仲宝平,曾在永顺县小溪完全小学支教三年的仲宝平，其间陪同学校老师,,曾在永顺县小溪
9387,反映,吴莉,但是，吴莉,,
9390,发布,永顺县人民政府新闻办公室,10月20日，永顺县人民政府新闻办公室,10月20日,
9391,出现,”德保县县长陆兰碧告诉记者，内苗铅锌矿有探矿权没有采矿权，厂方,”德保县县长陆兰碧,,
9394,测试,志愿者,志愿者,9月8日,
9396,组织,德保县政府,德保县政府,,
9397,出生,两人各有家庭，却发生了一夜情，2006年10月，刘世豪,,2006年10月,
9397,发生,两人,两人各有家庭，却发生了一夜情,2006年10月,
9398,判给,他,案子到了法官顾薛磊手上，调解无果后，他将抚养权,,
9400,启动,当时，北京市海淀区检察院,北京市海淀区检察院,,
9401,改变,尤丽娜,尤丽娜,,
9403,做出,普陀检察院,培训后，普陀检察院,,
9404,召开,长宁区政法委,这种新型强制亲职教育变为可操作的制度，2019年春节假期后的第二天，长宁区政法委,2019年春节假期后的第二天,
9405,找到,她,见面前，她,,
9405,指导,她,见面前，她,,
9406,接受,”从2019年7月起，刘美莲,从2019年7月起，刘美莲,2019年7月,
9407,成立,长宁区委政法委,长宁区委政法委,,
9408,改变,刘美莲,在章媛媛等社工,,
9410,转入,上世纪80年代，她,上,,
9410,下海,上世纪80年代，她,,,
9411,恢复,张淑贞,在此之前，张淑贞,,
9412,参加,她,北京市模特队的团体赛,,
9412,打过,她,个人赛,,
9413,拍摄,张淑贞,9月17日，张淑贞,9月17日,
9414,离开,而集装箱,而集装箱,10月22日（周二）下午2时许,
9414,提取,而集装箱,而集装箱,23日凌晨00:30,而集装箱于1
9415,发现,10月23日晚间，警方,警方,10月23日晚间,
9416,发现,200,200,2000年6月18日,
9416,开出,2000年6月18日，一辆挂着荷兰牌照、装载着西红柿与60名中国非法移民的卡车,,2000年6月18日,
9418,发生,美国,，不久前美国刚刚发生过一起事故,,
9419,导致,2008年，119名缅甸,119名缅甸非法劳工,2008年,
9421,发布,去年9月，联合国难民事务高级专员公署,去年9月，联合国难民事务高级专员公署,去年9月,
9422,增加,报告,报告指出，从比例看，这段线路,去年6月,
9422,上升,报告,报告指出，从比例看，这段线路的非法移民,,
9423,调查,警方,警方正在调查遇难者,,
9424,发现,10月25日下午两点,10月25日下午两点,,10月25日下午两点
9425,给予,10月18日，家住河北省石家庄市裕华区大马庄园社区的退休纪检干部朱洪平,18日,10月18日,
9427,发布,裕华区家庭医生服务模式正式开展4年后，2016年5月25日，国务院医改办等7部委,裕华区家庭医生服务模式,2016年5月25日,
9428,去,朱洪平,朱洪平女儿朱丽,,
9428,告诉,朱洪平,朱洪平女儿朱丽告诉新京报记者,,
9429,介绍,10月20日，裕强社区卫生服务中心主任袁睿,月20日，裕强社区卫生服务中心主任袁睿,10月20日,
9430,检查,袁睿,虽然当时冯桂花的血压,,
9434,介绍,”郑州卫生系统人员,郑州卫生系统人员,,
9435,举办,裕华区,郑州回来后，2012年5月15日，裕华区,2012年5月15日,
9437,离开,”裕华区社区卫生管理中心副主任刘卫华告诉新京报记者，她,裕华区社区卫生管理中心副主任刘卫华告诉新京报记者，她已离开团队医生岗位,,
9437,咨询,”裕华区社区卫生管理中心副主任刘卫华,裕华区社,,
9438,建立,为了提高基层诊疗水平，各社区卫生服务中心,为了提高基层诊疗水平，各社区卫生服务中心,,为了提高基层诊疗水平，各社区卫生服务中心
9438,设立,为了提高基层诊疗水平，各社区卫生服务中心,为了提高基层诊疗水平，各社区卫生服务中心,,为了提高基层诊疗水平，各社区卫生服务中心
9439,提升,新京报记者李英强摄除了借力大医院，社区医生,新京报记者李英强摄除了借力大医院，社区医生,,
9440,举办,裕华区社区卫生服务管理中心负责人介绍，裕华区,裕华区社区卫生服务管理中心负责人介绍，裕华区,,
9440,提升,裕华区社区卫生服务管理中心负责人介绍，裕华区,裕华区社,,
9441,发布,国务院医改办等7部委,16年5月25日，在裕华区家庭医生服务模式正式开展4年后，国务院医改办等7部委,”2016年5月25日,”2016年5月25日，在裕华区
9442,提到,国务院总理李克强,在2017年和2019年的政府工作报告,2017年和2019年,
9443,发布,北京市卫健委,今年5月，北京市卫健委,,
9446,形成,走在300多米长的石窟通路里,走在300多米长的石窟通路里,走在300多米长的石窟通路里,走在300多米长的石窟通路里
9447,参加,常嘉煌说，时任敦煌市委书记，市长,奠基仪式,,
9450,选择,陈江晓,但由于投影仪,,
9450,选择,陈江晓,但由于投影仪,,
9452,提出,常嘉煌,不过，在看了复原壁画,,
9455,解决,陈江晓,陈江晓和学生、志愿者们自己做饭解决一日三餐,,
9456,解决,陈江晓,石窟上面的地面建筑里有个小厨房,,
9457,找到,陈江晓和常嘉煌,9月15日，陈江晓,9月15日,15日
9458,制作,陈江晓,一些颜料,,
9458,寻找,陈江晓,陈江晓用家门口的云南红土自己动手制作了一些颜料,,
9459,找到,陈江晓,陈江晓和常嘉煌,,
9459,加入,陈江晓,陈江晓和常嘉煌,,
9460,成立,重庆大学官微回应称，重庆大学,重庆大学官微回应称，重庆大学,,
9461,发现,重庆大学教师李瑞（化名）告诉新京报记者，从2018年的暑假开始，教师们,10月19日,10月19日,
9462,成立,重庆大学官微回应称，重庆大学,10月15日，重庆大学官微回应称，重庆大学,”10月15日,
9464,批准,人民大学,中国人民大学家书博物馆副馆长张丁告诉新京报记者，2016年，人民大学,10月17日,
9464,成立,10月17日，中国人民大学家书博物馆副馆长张丁,中国人民大学家书博物馆副馆长张丁,10月17日,
